,Phase,SubjectNumber,Trial,Timestamp,ValL,ValR,OV,val1BL,val2BL,val1BM,val2BM,val1BR,val2BR,val1TL,val2TL,val1TM,val2TM,val2TR,cueLoc,choice,nValsL,nValsR,accuracy,skew
4002,2,138,6,2.468,2,3,5,2,2,2,2,0,-2,2,-1,-3,3,-1,R,0,4,3,1,0.050367648660383714
4003,2,138,7,2.1683,-1,0,-1,0,0,1,-2,1,2,1,2,-2,1,-3,C,1,3,5,0,0.050367648660383714
4004,2,138,8,1.6854,1,4,5,-3,0,-1,3,2,-2,2,0,0,0,3,R,0,5,2,1,0.050367648660383714
4005,2,138,9,1.8686,-5,5,0,-1,-1,0,3,2,3,-3,3,-1,-1,-2,C,0,5,3,1,0.050367648660383714
4006,2,138,10,3.9352,-8,1,-7,-2,-3,1,-1,-4,2,-2,2,-2,0,1,L,0,3,5,1,0.050367648660383714
4007,2,138,11,1.402,0,-13,-13,2,-4,-3,-3,-1,0,1,-2,2,-3,-1,R,1,4,4,1,0.050367648660383714
4008,2,138,12,2.0681,-14,-4,-18,-4,0,-4,-1,-3,-3,0,-3,-2,1,2,C,0,5,5,1,0.050367648660383714
4009,2,138,13,1.5022,9,16,25,2,3,2,3,2,2,-1,3,2,2,3,L,0,2,2,1,0.050367648660383714
4010,2,138,14,1.685,4,-3,1,2,2,3,-2,1,-2,-1,0,-1,2,-3,C,1,5,4,1,0.050367648660383714
4011,2,138,15,2.968,4,5,9,2,2,2,-2,1,1,-1,0,2,1,3,L,1,4,5,0,0.050367648660383714
4012,2,138,16,1.5517,-8,1,-7,1,-1,-3,1,-3,-1,-1,3,1,-2,1,R,0,3,4,1,0.050367648660383714
4013,2,138,17,5.1516,-6,-9,-15,-2,-4,-2,1,-1,1,1,-3,-2,-2,-2,R,1,4,4,1,0.050367648660383714
4014,2,138,18,1.4515,4,-3,1,0,1,-1,0,-1,0,2,-1,2,1,-4,C,1,3,4,1,0.050367648660383714
4015,2,138,19,1.5351,-14,-1,-15,-3,0,-3,2,-3,-1,-4,0,1,-3,1,L,0,4,4,1,0.050367648660383714
4016,2,138,20,2.1848,7,-1,6,1,1,2,1,-2,1,2,1,2,-1,-4,R,1,3,3,1,0.050367648660383714
4017,2,138,21,2.8866,4,-7,-3,-2,-3,3,2,3,-2,-2,-1,1,-3,0,R,1,3,4,1,0.050367648660383714
4018,2,138,22,2.1186,-12,1,-11,1,-3,-3,2,-3,2,-1,-1,-4,1,0,R,0,5,5,1,0.050367648660383714
4019,2,138,23,3.1516,7,11,18,1,3,2,3,-2,3,2,3,2,1,-2,C,0,3,3,1,0.050367648660383714
4020,2,138,24,3.0846,-5,-7,-12,-1,-3,0,1,2,1,-3,1,-1,-3,-4,R,1,5,3,1,0.050367648660383714
4021,2,138,25,3.335,-11,-5,-16,0,0,-4,-2,-4,-2,0,-2,1,-1,2,R,0,3,4,1,0.050367648660383714
4022,2,138,26,3.7353,-8,-3,-11,0,2,1,-2,-1,-2,-3,0,-3,2,-3,R,0,5,4,1,0.050367648660383714
4023,2,138,27,2.8852,1,-7,-6,0,-3,-2,0,3,0,-2,2,-1,-3,-3,L,1,4,3,1,0.050367648660383714
4024,2,138,28,4.7255,0,-5,-5,-1,-3,1,1,1,-2,0,0,-2,-3,2,R,1,4,4,1,0.050367648660383714
4025,2,138,29,2.4017,3,1,4,2,2,-2,0,0,2,2,-1,-1,0,-2,R,1,4,4,1,0.050367648660383714
4026,2,138,30,3.3519,-1,0,-1,-2,2,-1,-3,2,-1,0,1,-1,2,-1,C,1,5,4,0,0.050367648660383714
4027,2,138,31,1.5354,7,4,11,2,0,0,-2,0,3,1,-2,2,3,2,R,1,3,4,1,0.050367648660383714
4028,2,138,32,1.9683,-11,3,-8,0,2,-2,-2,0,0,-3,2,-2,-1,2,C,0,4,3,1,0.050367648660383714
4029,2,138,33,3.1517,3,-1,2,1,1,-1,0,3,2,-2,-3,0,2,-3,R,1,6,4,1,0.050367648660383714
4030,2,138,34,3.3022,5,-1,4,0,1,0,0,2,-3,3,2,0,2,-3,C,1,3,4,1,0.050367648660383714
4031,2,138,35,5.218,-4,-1,-5,0,1,-1,-4,-3,1,-2,0,1,0,1,L,0,5,3,1,0.050367648660383714
4032,2,138,36,3.0357,-4,-16,-20,2,-3,0,-4,-3,0,-2,-1,-3,-4,-4,L,1,4,3,1,0.050367648660383714
4033,2,138,37,2.1352,-4,1,-3,-1,2,-1,2,-2,2,0,-2,-1,-3,0,C,0,4,4,1,0.050367648660383714
4034,2,138,38,2.1847,-7,-4,-11,-2,-1,1,-3,-3,0,-3,1,0,-3,2,L,1,4,4,0,0.050367648660383714
4035,2,138,39,3.4522,-5,-8,-13,0,-1,0,0,1,2,-1,-3,-1,-3,-3,C,1,4,3,1,0.050367648660383714
4036,2,138,40,2.6521,-1,-3,-4,-3,1,2,1,-1,1,-2,-1,1,-1,-4,R,1,5,3,1,0.050367648660383714
4037,2,138,41,1.8181,-2,8,6,-3,-2,0,1,0,3,-3,0,2,3,3,C,0,3,4,1,0.050367648660383714
4038,2,138,42,2.9514,-7,-11,-18,-3,-2,0,-4,0,1,2,-4,-3,-3,1,L,1,3,4,1,0.050367648660383714
4039,2,138,43,1.0348,-4,11,7,0,3,-1,-2,-3,3,-2,2,1,2,3,L,0,5,3,1,0.050367648660383714
4040,2,138,44,1.6847,-3,4,1,2,-2,2,3,-3,-2,-3,1,-3,3,1,C,0,2,3,1,0.050367648660383714
4041,2,138,46,1.5849,-4,-1,-5,-2,-1,-1,2,-1,-3,-2,1,1,1,-1,R,0,3,3,1,0.050367648660383714
4042,2,138,47,1.2346,-9,4,-5,-1,1,0,-2,-3,2,-3,0,-3,2,1,L,0,4,4,1,0.050367648660383714
4043,2,138,48,2.1187,5,-6,-1,3,-1,-2,2,0,-2,2,1,1,-3,-3,L,1,5,4,1,0.050367648660383714
4044,2,138,49,3.9021,-2,-1,-3,-1,0,-1,2,-1,-1,-2,0,3,-3,1,L,1,4,4,0,0.050367648660383714
4045,2,138,50,2.3349,-1,-3,-4,1,-3,0,-3,-2,2,2,-1,-2,0,2,C,1,4,4,1,0.050367648660383714
4046,2,138,51,2.6187,-11,-8,-19,-3,1,-1,-3,-3,-3,1,-1,-4,1,-3,L,0,4,3,1,0.050367648660383714
4047,2,138,52,2.4017,-2,-5,-7,-3,1,2,-4,2,-1,-3,1,-2,1,-3,L,1,3,3,1,0.050367648660383714
4048,2,138,53,2.2021,-1,2,1,-1,-1,2,0,-3,1,2,0,-3,1,1,R,0,3,3,1,0.050367648660383714
4049,2,138,54,1.052,0,7,7,-1,2,-2,2,0,-1,3,1,2,1,2,C,0,5,2,1,0.050367648660383714
4050,2,138,55,1.5353,-10,-3,-13,-4,2,-1,1,1,-3,-4,-2,-2,-3,2,L,0,5,4,1,0.050367648660383714
4051,2,138,56,1.335,-8,3,-5,-4,-1,-4,2,1,1,0,2,-1,2,-3,C,0,4,3,1,0.050367648660383714
4052,2,138,57,1.5355,0,0,0,-2,-3,1,2,-1,-1,1,2,0,2,-2,R,0,4,3,1,0.050367648660383714
4053,2,138,58,3.4521,0,2,2,1,0,-1,0,2,3,0,-2,-1,-2,3,R,1,4,3,0,0.050367648660383714
4054,2,138,59,1.4847,4,9,13,1,2,1,2,0,2,1,-1,0,2,2,C,0,2,2,1,0.050367648660383714
4055,2,138,60,1.7353,-8,4,-4,-3,-2,2,3,-3,1,-3,3,2,-1,0,L,0,2,4,1,0.050367648660383714
4056,2,138,61,1.9514,1,-1,0,-2,-1,2,1,2,1,-2,-4,-1,1,1,R,1,3,3,1,0.050367648660383714
4057,2,138,62,3.3516,-3,-5,-8,-1,1,-3,-2,0,1,2,-3,1,1,-3,R,1,6,3,1,0.050367648660383714
4058,2,138,63,1.3187,3,1,4,2,1,2,1,1,-1,1,1,-2,-2,1,L,0,4,2,0,0.050367648660383714
4059,2,138,64,3.6523,-5,1,-4,0,2,-2,-2,-2,-2,-2,2,-1,3,-2,L,0,4,3,1,0.050367648660383714
4060,2,138,65,1.2514,-12,2,-10,1,-1,-4,2,-2,1,0,0,-3,1,-1,R,0,5,4,1,0.050367648660383714
4061,2,138,66,3.0348,-12,-6,-18,-1,-3,-2,1,-2,1,-3,-3,-3,-2,0,C,0,3,4,1,0.050367648660383714
4062,2,138,67,4.0513,-7,-3,-10,1,0,-4,-2,-2,2,1,2,-4,-2,-3,R,1,3,4,0,0.050367648660383714
4063,2,138,68,4.5352,-5,-11,-16,2,-4,1,-1,-3,-4,-3,-4,1,1,1,R,1,3,3,1,0.050367648660383714
4064,2,138,69,4.0014,2,3,5,1,2,-2,-2,3,1,-2,1,-1,2,-1,R,1,4,4,0,0.050367648660383714
4065,2,138,70,3.1521,6,7,13,-1,2,1,-1,2,2,-1,1,2,1,2,L,1,4,3,0,0.050367648660383714
4066,2,138,71,0.96808,3,-10,-7,2,-1,-2,-4,1,1,1,-4,2,-3,1,C,1,4,4,1,0.050367648660383714
4067,2,138,72,1.7521,-4,-2,-6,0,-2,-1,-2,-3,-1,-3,2,1,0,1,C,0,5,4,1,0.050367648660383714
4068,2,138,73,1.1187,6,1,7,1,1,0,-1,-1,0,2,2,3,2,-3,R,1,5,4,1,0.050367648660383714
4069,2,138,74,2.5181,-10,-6,-16,1,1,1,-1,-4,-3,0,-3,-4,1,-1,C,0,3,3,1,0.050367648660383714
4070,2,138,75,2.4012,-8,-2,-10,1,-3,1,2,-1,2,-3,-1,-3,-3,1,L,0,3,4,1,0.050367648660383714
4071,2,138,76,1.552,1,9,10,-1,1,-3,3,2,3,2,3,0,1,-2,L,0,5,3,1,0.050367648660383714
4072,2,138,77,1.4513,-1,-7,-8,1,-2,0,-2,-3,0,2,1,2,-2,-2,C,1,4,2,1,0.050367648660383714
4073,2,138,78,1.2854,9,-5,4,0,-3,-2,-2,2,1,3,2,3,0,-3,L,1,4,4,1,0.050367648660383714
4074,2,138,79,1.6856,-6,3,-3,-2,-2,-2,3,-1,3,1,-1,-2,0,0,C,0,4,4,1,0.050367648660383714
4075,2,138,80,2.0514,2,-3,-1,-2,2,1,1,3,-3,-2,-2,0,-3,2,R,1,5,4,1,0.050367648660383714
4076,2,138,81,1.0687,-2,4,2,-3,3,2,3,2,1,-1,-1,-3,-1,-1,L,0,4,2,1,0.050367648660383714
4077,2,138,82,2.0518,-6,2,-4,1,3,-1,3,-3,-2,-3,2,1,-2,-2,R,0,3,3,1,0.050367648660383714
4078,2,138,83,1.1516,-8,-3,-11,-4,2,1,2,-4,-3,-1,-3,1,-3,2,L,0,3,2,1,0.050367648660383714
4079,2,138,84,2.0684,-2,-4,-6,-3,-4,0,-1,0,1,-3,-2,2,1,1,R,1,3,4,1,0.050367648660383714
4080,2,138,85,2.5346,-7,3,-4,-2,-2,0,3,-3,3,0,2,0,-1,-2,L,0,3,4,1,0.050367648660383714
4081,2,138,86,3.3517,-4,-4,-8,-1,2,-2,0,2,-3,1,-2,-2,-3,2,C,1,4,4,1,0.050367648660383714
4082,2,138,87,1.4188,-1,-6,-7,-1,-2,0,-1,-2,0,3,-3,1,2,-2,R,1,5,4,1,0.050367648660383714
4083,2,138,88,3.6513,-9,-8,-17,-1,-1,0,-4,-3,0,-3,-2,-3,0,-1,L,1,4,4,0,0.050367648660383714
4084,2,138,89,2.2686,-1,-16,-17,-1,-4,2,-3,-3,-3,1,-4,1,-1,-1,R,1,4,3,1,0.050367648660383714
4085,2,138,90,1.2688,0,-2,-2,2,1,-2,0,2,-4,2,1,-3,1,-1,R,0,4,3,0,0.050367648660383714
4086,2,138,91,3.285,-1,-8,-9,1,1,0,-2,2,0,2,1,-3,-4,-4,C,1,4,3,1,0.050367648660383714
4087,2,138,92,3.3354,-13,-6,-19,-3,-2,-2,-1,-4,0,1,-3,-1,2,-2,C,0,5,4,1,0.050367648660383714
4088,2,138,93,1.8684,1,4,5,-2,1,-2,3,2,1,0,0,1,1,-2,C,0,4,4,1,0.050367648660383714
4089,2,138,94,4.8683,0,1,1,3,-3,-1,2,-1,2,1,-1,-2,1,0,R,1,5,5,0,0.050367648660383714
4090,2,138,95,1.8849,-8,0,-8,1,-3,-3,2,-3,0,-1,2,-3,-3,2,C,0,3,2,1,0.050367648660383714
4091,2,138,96,3.1685,1,-5,-4,-2,2,1,1,-2,-3,-2,-3,3,1,-3,R,1,3,3,1,0.050367648660383714
4092,2,138,97,1.9522,4,9,13,1,2,1,2,0,2,1,-1,0,2,2,C,0,2,2,1,0.050367648660383714
4093,2,138,98,1.502,5,-3,2,3,0,-2,-2,0,2,3,2,-2,-2,-3,C,1,3,4,1,0.050367648660383714
4094,2,138,99,1.7013,-9,-1,-10,-1,1,-3,0,1,2,-4,-3,-2,2,-3,L,0,6,4,1,0.050367648660383714
4095,2,138,100,4.2182,11,7,18,3,1,3,2,3,-2,3,2,1,2,2,L,1,3,2,1,0.050367648660383714
4096,2,138,101,2.6354,-13,-3,-16,-1,-3,-2,-3,-4,2,0,-1,-4,0,2,L,0,4,4,1,0.050367648660383714
4097,2,138,102,0.73525,-8,5,-3,-2,2,-1,0,1,-3,-3,2,-4,2,2,R,0,5,2,1,0.050367648660383714
4098,2,138,103,3.8349,-7,-6,-13,1,-1,-4,2,-2,-2,0,1,-1,-3,-3,L,0,5,4,1,0.050367648660383714
4099,2,138,104,2.9189,3,1,4,-3,0,2,-1,1,0,2,-2,1,3,1,C,1,4,5,1,0.050367648660383714
4100,2,138,105,2.1512,-1,-2,-3,1,0,1,0,1,1,-2,-3,0,2,-2,L,1,3,4,1,0.050367648660383714
4101,2,138,106,1.4352,-5,-3,-8,-1,-2,-3,-2,-2,1,0,-2,-1,3,-1,L,0,5,3,1,0.050367648660383714
4102,2,138,107,3.985,9,4,13,3,0,2,-1,2,-1,1,2,3,2,2,L,1,4,3,1,0.050367648660383714
4103,2,138,108,1.6684,0,3,3,-3,1,-3,2,0,-2,2,3,2,-2,1,R,0,3,4,1,0.050367648660383714
4104,2,138,109,2.0183,-13,-8,-21,-1,1,-3,-3,-3,1,-3,-4,-3,1,-4,L,1,3,3,0,0.050367648660383714
4105,2,138,110,1.4353,-12,3,-9,1,1,-3,-3,-4,2,-3,0,-4,2,1,C,0,3,4,1,0.050367648660383714
4106,2,138,111,0.88486,-8,-1,-9,-1,-2,-1,2,-3,-1,1,0,-1,-2,2,L,0,3,3,1,0.050367648660383714
4107,2,138,112,1.3014,-14,-1,-15,-2,1,-2,3,-2,-2,-2,1,-3,-2,-2,R,0,2,3,1,0.050367648660383714
4108,2,138,113,1.3685,1,2,3,2,2,-2,2,-2,0,-2,2,2,-3,-1,C,0,3,3,1,0.050367648660383714
4109,2,138,114,3.635,3,4,7,-1,-2,2,-2,1,3,2,2,2,1,2,L,1,4,3,0,0.050367648660383714
4110,2,138,115,1.0686,0,11,11,0,2,-2,3,2,3,2,3,1,0,0,R,0,5,3,1,0.050367648660383714
4111,2,138,116,2.3515,-5,-3,-8,-3,-2,-2,-4,1,0,2,1,0,1,1,C,0,5,3,1,0.050367648660383714
4112,2,138,117,3.6187,-7,-8,-15,-3,-4,2,1,-2,1,-1,-4,-3,-1,-1,L,1,5,3,1,0.050367648660383714
4113,2,138,118,0.80154,-8,7,-1,-1,2,0,2,2,3,-3,1,-3,1,-2,L,0,4,3,1,0.050367648660383714
4114,2,138,119,3.7187,4,1,5,3,0,1,1,-2,1,1,-1,1,1,-1,L,1,4,3,1,0.050367648660383714
4115,2,138,120,0.80248,-7,4,-3,0,2,-4,2,-1,1,-2,-1,-1,2,-2,C,0,5,3,1,0.050367648660383714
4116,2,138,121,1.5019,-2,-3,-5,-2,-3,-1,-3,-1,2,1,2,1,-3,2,R,1,4,2,1,0.050367648660383714
4117,2,138,122,1.6515,9,16,25,2,3,2,3,2,2,-1,3,2,2,3,C,0,2,2,1,0.050367648660383714
4118,2,138,123,4.2013,-6,-14,-20,-1,-3,2,-2,-2,-2,-2,-2,-2,-2,-3,C,1,3,2,1,0.050367648660383714
4119,2,138,124,1.9188,11,6,17,3,2,1,0,3,1,3,0,0,2,1,L,1,3,3,1,0.050367648660383714
4120,2,138,125,2.3519,-13,-14,-27,-1,-2,1,-2,-4,-2,-1,-2,-4,-3,-3,R,0,3,2,0,0.050367648660383714
4121,2,138,126,1.1351,-2,11,9,0,3,0,3,1,3,-3,0,2,2,0,C,0,5,3,1,0.050367648660383714
4122,2,138,127,3.118,-8,-8,-16,-3,-4,2,1,-3,-1,-3,1,2,-3,-2,C,0,2,4,1,0.050367648660383714
4123,2,138,128,1.5353,0,-9,-9,-3,-1,-3,0,0,-4,2,1,2,-4,-1,R,1,3,4,1,0.050367648660383714
4124,2,138,129,2.9513,-8,-3,-11,-3,-1,-3,-1,0,1,-1,1,-1,-3,0,C,0,3,4,1,0.050367648660383714
4125,2,138,130,1.4853,-13,-8,-21,-4,-1,0,-1,-3,-3,-2,1,-4,-1,-3,C,0,4,3,1,0.050367648660383714
4126,2,138,131,1.7853,-14,-18,-32,-3,-3,-2,0,-2,-4,-2,-4,-2,-4,-3,C,1,2,3,1,0.050367648660383714
4127,2,138,132,0.81863,-7,2,-5,-2,1,-2,1,-2,-1,-2,-1,2,1,1,R,0,3,2,1,0.050367648660383714
4128,2,138,133,2.1188,0,4,4,-3,3,2,-1,0,-1,2,1,-3,-1,3,L,0,3,3,1,0.050367648660383714
4129,2,138,134,2.5348,0,-5,-5,-3,1,2,-1,-3,-2,2,-1,2,-1,-1,C,1,3,2,1,0.050367648660383714
4130,2,138,135,1.4355,1,-3,-2,-1,-1,-3,1,2,1,2,1,0,-1,-4,R,1,5,3,1,0.050367648660383714
4131,2,138,136,2.0186,4,-1,3,3,1,0,0,2,2,3,2,-2,-3,-3,R,1,4,4,1,0.050367648660383714
4132,2,138,137,1.1846,6,-1,5,2,1,0,-1,1,1,0,1,2,-2,-1,L,1,3,3,1,0.050367648660383714
4133,2,138,138,3.2679,2,-4,-2,3,-1,1,2,-2,-1,-2,-2,3,-1,-1,R,1,4,3,1,0.050367648660383714
4134,2,138,139,1.2021,8,1,9,1,2,1,2,0,2,2,-2,1,-3,0,L,1,4,4,1,0.050367648660383714
4135,2,138,140,1.0847,0,2,2,3,-1,-2,2,0,1,2,0,-1,1,-1,L,0,5,4,1,0.050367648660383714
4136,2,138,141,0.91855,-11,2,-9,0,2,-4,2,-4,0,-4,2,0,-3,-1,C,0,3,3,1,0.050367648660383714
4137,2,138,142,1.7183,1,11,12,-2,1,2,3,2,3,-2,-2,-1,3,3,R,0,3,3,1,0.050367648660383714
4138,2,138,143,1.6189,2,2,4,-3,-1,2,1,-3,-1,2,0,2,0,3,R,1,2,4,1,0.050367648660383714
4139,2,138,144,2.2683,2,3,5,2,3,-1,-1,2,0,-2,1,2,2,-2,L,1,3,5,0,0.050367648660383714
4140,2,138,145,2.1681,-3,-2,-5,1,-3,-1,1,0,-1,0,-2,1,2,1,C,0,4,4,1,0.050367648660383714
4141,2,138,146,1.7187,-5,-15,-20,-1,-4,-3,-4,-2,-1,0,-4,-1,1,-3,C,1,5,3,1,0.050367648660383714
4142,2,138,147,1.4183,4,5,9,0,2,1,0,3,-3,-1,2,-2,2,2,R,0,5,2,1,0.050367648660383714
4143,2,138,148,1.2348,-4,-10,-14,-1,1,2,-1,-1,-4,-2,-4,-1,1,-3,C,1,3,4,1,0.050367648660383714
4144,2,138,149,0.98518,-4,5,1,-1,0,-3,3,0,-1,1,-1,-3,2,2,C,0,5,4,1,0.050367648660383714
4145,2,138,150,1.5015,-1,-13,-14,2,-3,1,-1,0,1,-3,-2,2,-4,-4,R,1,4,4,1,0.050367648660383714
4146,2,139,2,1.6856,-5,8,3,1,3,-3,3,-3,1,-3,3,1,-2,0,L,0,3,3,1,0.036570814833776194
4147,2,139,4,1.552,-2,-13,-15,-3,-4,2,1,2,-3,-3,-2,0,-4,-1,R,1,3,4,1,0.036570814833776194
4148,2,139,5,0.66819,-10,5,-5,-3,0,-2,3,-2,-2,-3,2,0,2,0,C,0,3,3,1,0.036570814833776194
4149,2,139,6,0.96853,-14,-2,-16,-4,-3,1,2,-4,0,-4,2,1,-2,-1,R,0,2,4,1,0.036570814833776194
4150,2,139,7,0.93499,-1,1,0,-2,0,2,1,2,3,2,-2,-2,0,-1,R,1,3,4,0,0.036570814833776194
4151,2,139,8,0.60219,-5,-2,-7,-3,0,-3,2,1,0,-1,-1,0,0,-3,C,0,4,4,1,0.036570814833776194
4152,2,139,9,0.76799,6,-2,4,-2,2,3,-2,1,-2,3,0,-2,-2,2,R,1,3,3,1,0.036570814833776194
4153,2,139,10,1.2856,-14,-5,-19,0,-2,-4,0,-4,-2,-2,2,0,-3,0,C,0,3,4,1,0.036570814833776194
4154,2,139,11,3.4349,-1,3,2,2,1,-3,-1,-1,3,2,3,-3,-1,-2,R,1,3,4,0,0.036570814833776194
4155,2,139,12,1.052,-5,1,-4,-3,3,0,2,-3,-2,-3,-2,2,2,-2,C,0,3,3,1,0.036570814833776194
4156,2,139,13,0.61826,-1,10,9,1,3,-3,3,0,2,-1,0,0,3,-1,R,0,5,3,1,0.036570814833776194
4157,2,139,14,3.4021,-6,-3,-9,-4,0,-4,1,-1,-3,1,2,1,-3,0,L,0,3,4,1,0.036570814833776194
4158,2,139,15,1.4349,-7,0,-7,-2,-1,-1,0,-3,1,2,-2,0,3,-1,L,0,5,4,1,0.036570814833776194
4159,2,139,16,0.8683,-7,-20,-27,0,-3,2,-3,-3,-3,0,-3,-3,-4,-4,C,1,3,2,1,0.036570814833776194
4160,2,139,17,2.4679,-1,0,-1,2,0,-3,3,-1,-1,1,2,0,-2,-2,C,0,5,4,1,0.036570814833776194
4161,2,139,18,0.91845,-7,-2,-9,0,2,-1,-1,1,1,1,2,-4,-3,-3,R,0,4,3,1,0.036570814833776194
4162,2,139,19,0.68517,-11,-6,-17,0,-4,-2,1,-3,-4,-2,1,-2,1,-1,R,0,3,3,1,0.036570814833776194
4163,2,139,20,0.85139,4,2,6,-2,-3,1,0,1,2,-2,-1,3,2,2,R,1,3,4,1,0.036570814833776194
4164,2,139,21,1.8346,4,3,7,-1,-2,0,-2,0,3,2,3,2,-2,3,L,1,4,2,1,0.036570814833776194
4165,2,139,22,0.71816,7,3,10,0,0,-2,2,3,2,3,2,1,0,-3,C,1,5,3,1,0.036570814833776194
4166,2,139,23,0.61872,-1,5,4,-1,2,-1,1,1,-2,2,3,-1,3,-2,R,0,3,4,1,0.036570814833776194
4167,2,139,24,0.81788,-5,2,-3,1,0,1,0,1,-1,-3,1,-4,0,2,C,1,4,3,0,0.036570814833776194
4168,2,139,25,0.63502,-7,5,-2,-2,3,0,2,2,1,-1,-2,-3,3,-2,C,0,5,3,1,0.036570814833776194
4169,2,139,26,0.81857,-13,-4,-17,-3,0,-3,0,-3,-2,-3,-2,1,0,0,C,0,3,2,1,0.036570814833776194
4170,2,139,27,2.2181,-2,3,1,1,3,2,-1,0,-1,-2,1,-2,3,-2,L,0,5,4,1,0.036570814833776194
4171,2,139,28,0.86816,-6,-4,-10,0,-1,-2,-1,1,2,-1,-3,-2,-3,2,L,1,4,3,0,0.036570814833776194
4172,2,139,29,0.71847,3,-4,-1,3,-3,2,0,-2,2,-1,-3,-2,-1,1,R,1,4,4,1,0.036570814833776194
4173,2,139,30,2.0016,15,10,25,3,2,3,2,3,1,0,2,3,1,2,R,1,2,2,1,0.036570814833776194
4174,2,139,31,1.6849,1,-2,-1,1,-1,-1,-3,-1,2,0,-3,1,2,1,C,1,3,4,1,0.036570814833776194
4175,2,139,32,1.5683,-4,-5,-9,1,1,1,-3,-1,-3,1,-3,-4,1,2,R,1,4,3,1,0.036570814833776194
4176,2,139,33,6.069,-2,-3,-5,-3,-2,-3,1,2,0,1,1,0,1,-4,C,1,4,3,1,0.036570814833776194
4177,2,139,34,1.1684,-8,-2,-10,-4,2,1,2,1,0,-2,-2,-4,-2,-2,C,0,4,2,1,0.036570814833776194
4178,2,139,35,4.2517,-6,-4,-10,2,-2,-3,1,-1,0,1,-1,-2,0,-2,R,0,5,4,1,0.036570814833776194
4179,2,139,36,2.1013,3,10,13,2,1,1,0,1,0,0,3,2,3,3,C,0,4,3,1,0.036570814833776194
4180,2,139,37,6.0182,-1,-3,-4,-1,-3,1,2,-2,2,1,1,1,-2,-3,C,1,3,4,1,0.036570814833776194
4181,2,139,38,3.2684,-10,-8,-18,-1,-3,-2,-3,-4,-2,-4,1,0,-1,0,C,0,5,4,1,0.036570814833776194
4182,2,139,39,1.2021,-9,1,-8,-3,0,-3,-2,0,-1,-3,1,2,0,3,L,0,4,4,1,0.036570814833776194
4183,2,139,40,0.93507,-1,-7,-8,-1,0,-1,-1,1,-4,2,1,-1,1,-4,R,1,3,4,1,0.036570814833776194
4184,2,139,41,0.71881,-2,-15,-17,0,-2,-3,-1,1,-4,-1,-4,1,-4,0,C,1,4,4,1,0.036570814833776194
4185,2,139,42,0.76876,-5,-13,-18,-1,-4,-3,-1,2,-1,-3,1,-2,-4,-4,L,1,4,3,1,0.036570814833776194
4186,2,139,43,0.70134,-4,-4,-8,-4,-2,1,0,-4,-2,1,-1,1,-1,2,L,1,2,4,1,0.036570814833776194
4187,2,139,44,1.4014,-2,-3,-5,0,0,-3,1,1,-2,-1,-2,1,-2,2,L,0,4,4,0,0.036570814833776194
4188,2,139,45,0.68518,-10,2,-8,-2,3,-3,1,1,-2,0,-1,-3,-2,3,L,0,4,4,1,0.036570814833776194
4189,2,139,46,0.65174,-2,1,-1,0,1,1,1,3,2,-2,0,-2,0,-3,L,1,4,3,0,0.036570814833776194
4190,2,139,47,1.0017,-4,-3,-7,1,1,1,1,-1,-3,1,-2,-4,2,-2,R,0,4,3,1,0.036570814833776194
4191,2,139,48,0.73518,-8,2,-6,-4,-3,-1,0,-1,2,-4,-1,1,2,2,C,0,3,4,1,0.036570814833776194
4192,2,139,49,0.83496,-11,-5,-16,-1,1,-3,-3,-3,-3,-3,1,-2,2,-3,L,0,4,3,1,0.036570814833776194
4193,2,139,50,0.76866,-7,-2,-9,0,2,-2,-2,-2,2,-2,-3,-2,2,-3,R,0,3,3,1,0.036570814833776194
4194,2,139,51,1.1517,10,15,25,2,3,2,3,1,3,2,0,1,3,3,L,0,2,2,1,0.036570814833776194
4195,2,139,52,1.0684,0,5,5,1,2,-1,0,0,2,-1,2,1,-1,0,C,0,3,3,1,0.036570814833776194
4196,2,139,53,2.585,-3,0,-3,-3,-1,2,-1,2,0,-2,2,-1,-1,1,R,1,4,3,0,0.036570814833776194
4197,2,139,54,0.86801,-6,0,-6,0,-2,-1,2,-1,2,-2,-2,-2,-1,1,R,0,3,4,1,0.036570814833776194
4198,2,139,55,3.2853,-2,7,5,-1,-2,2,0,-3,3,-1,3,-1,1,2,R,0,3,5,1,0.036570814833776194
4199,2,139,56,5.4683,-2,-1,-3,1,1,1,-3,0,0,-2,-1,1,0,2,L,1,4,5,0,0.036570814833776194
4200,2,139,57,0.81884,1,4,5,2,-2,-3,3,0,3,2,-2,2,-1,3,C,0,4,3,1,0.036570814833776194
4201,2,139,58,6.285,-7,-8,-15,0,-1,2,-1,-3,-1,0,-1,-3,-2,-2,L,0,3,2,0,0.036570814833776194
4202,2,139,59,1.1512,-5,1,-4,1,1,-3,-1,-3,-1,1,-1,2,0,3,C,0,3,4,1,0.036570814833776194
4203,2,139,60,0.90181,-5,-3,-8,-1,-4,-2,1,-1,0,-3,1,2,0,-1,R,1,5,4,0,0.036570814833776194
4204,2,139,61,3.1847,-10,-10,-20,1,-2,-1,-3,-4,1,-3,0,-4,-3,-3,L,0,4,3,1,0.036570814833776194
4205,2,139,62,0.63468,3,10,13,1,2,1,2,1,1,-2,2,1,1,2,R,0,2,2,1,0.036570814833776194
